0.8373408927743179,0.9344326856416939,0.4313845521626142
0.6417852346559532,0.6257317659178271,0.9403685525254184
0.9379055153730333,0.18153144291962053,0.5501892078595031
0.19706810712164657,0.18932592314956165,0.6735254595055401
0.44938447615734456,0.8444884915074775,0.9458570808586328
0.461843937340896,0.9196159704659703,0.6699246542796243
0.9134884395510289,0.8701925839368365,0.7179458426914472
0.7443191681292846,0.21276884008969432,0.09474953488477011
0.20208955961161268,0.9296666115954363,0.954583859837791
0.47878473343063166,0.7105266156025153,0.4241167201402247
0.028097892876872477,0.5524789719652338,0.5838353634958117
0.08432767857541013,0.536863613186152,0.49823801118371913
0.9195566086121896,0.26997307780273816,0.7120554427923875
0.5745370464114157,0.4715072602112933,0.7461881919279862
0.5022911017149976,0.4179981312328632,0.17996518851458088
0.47281214807741545,0.7029740525327864,0.7610587494049598
0.7207392399297186,0.5293496135320862,0.7577613785326058
0.21064635647290708,0.002201416231121023,0.37773667784483367
0.1443396292786946,0.161483793773318,0.7109421606962153
0.5853841670979222,0.7879939568967079,0.7769059891529561
0.4819620687521353,0.8925737155239897,0.2524391793522286
0.5408945456399173,0.2946449391567182,0.8473898552227865
0.5417400163653538,0.3864221324064254,0.2628220925789999
0.5199262724866759,0.6248518674965539,0.4618873433734413
0.43214912554130847,0.3353236837907154,0.19240624433534426
0.791287920002391,0.9096416951541928,0.46792113024204063
0.010389211565024037,0.877636993137408,0.36391815446062104
0.9758735880561155,0.48604369235097455,0.6201358824994032
0.21978385716759818,0.28537061163051125,0.09819491551711346
0.7811565631981456,0.31536493258718346,0.8075603174375281
0.6140945991391797,0.47262401236761675,0.45044169260486255
0.554269819111645,0.6629921075300232,0.8124604688436458
0.9839019629953943,0.5180001265430473,0.8830081250726678
0.058797870602428026,0.28421965120487447,0.3984478874480035
0.36436357431413613,0.15335917360156293,0.5477820645515783
0.21351790979353258,0.08728588755859745,0.47013846526203784
0.08236313006617402,0.1311647422294845,0.17115551084643743
0.5876447410126744,0.6890066328739923,0.9575367409079717
0.6088611573558217,0.5915171037624334,0.7687854930321404
0.07203635301786537,0.9469401389448638,0.823463543415225
0.2983930449607739,0.05591662943540021,0.5829079735699745
0.5568604306852509,0.8030767361248708,0.3074744551751938
0.6408913419715505,0.0001426608356419612,0.8369507006530632
0.6883104370113858,0.023115870882611467,0.2373128195684706
0.08396897073002318,0.04720442721724638,0.25039299935042436
0.9787184580113338,0.4337900294267578,0.33011259311778396
0.6281398627265239,0.3774416361607619,0.3171747903325366
0.03626709459420674,0.8943979545963434,0.17588250268404015
0.8453798784092847,0.6061283251665772,0.23761490818452347
0.46731892839912037,0.1312859383485495,0.15816467692299263
0.6527595484775667,0.25665693477621065,0.6201820015009419
0.919787650484535,0.5423740223669099,0.8958338014157222
0.6607215856814747,0.3960944523915245,0.7349984635051451
0.9127817370908294,0.43486234485771824,0.974072119893159
0.8059273701735145,0.35280360073683537,0.6160851499075489
0.1839503293298419,0.7192520283826078,0.7410471763264673
0.08082312140447889,0.6416726367866373,0.6889138433913692
0.566684183119269,0.9475832431287525,0.04928297159083561
0.23744572510157058,0.9796226021435521,0.8493076200845833
0.7308678948138357,0.20429004375618054,0.991117012095735
0.3845243267169308,0.35539990930032794,0.9422656306947387
0.21112071635932295,0.013212051818084825,0.03968414250047392
0.02020078144406645,0.6666423333444841,0.9152129581753764
0.3288768414868424,0.557590115069643,0.5024217785994644
0.5792549456054895,0.6883473420544749,0.16722305721673625
0.7613699477102854,0.811337811929109,0.9366493446840215
0.5613586927559224,0.10089784004977709,0.6762631887219176
0.015329642083910966,0.15805957019068595,0.2129704103319927
0.9691502162669239,0.3651421746945954,0.2584758092980445
0.3060426459548635,0.30216439675200746,0.6621392832202369
0.23163805741319654,0.5988701350659859,0.4027636823179489
0.44477574937487496,0.39829669818531777,0.8234938107917966
0.70282560131068,0.798760667374715,0.5211014859022024
0.5748097821132095,0.9379158673178455,0.6649780762935487
0.6170531016558501,0.1525745219125738,0.7838511641038952
0.9250370946170546,0.913401113233318,0.0956330391603718
0.6118489747269249,0.18646062604572444,0.0013580559990210572
0.06301996402740828,0.04241563621065936,0.5130459988661406
0.5276018000499321,0.8023650566348716,0.14542560102407787
0.7790556416845634,0.6973060583973963,0.6307252122729541
